@Paeruginosa|NC_008463|6537648
@Strain	Refseq_Accession	Replicon	Locus_Tag	Feature_Type	Start	Stop	Strand	Gene_Name
Paeruginosa	NC_008463	Chromosome	PA14_24110	gene	2092473	2092545	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24120	gene	2092565	2092638	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24130	gene	2092756	2092829	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24140	gene	2093120	2094157	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24150	gene	2094154	2095272	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24170	gene	2095487	2097526	+	fadH1
Paeruginosa	NC_008463	Chromosome	PA14_24180	gene	2097863	2099302	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24190	gene	2099307	2100239	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24210	gene	2100240	2101205	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24220	gene	2101330	2102217	+	ppnK
Paeruginosa	NC_008463	Chromosome	PA14_24230	gene	2102217	2103197	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24240	gene	2103194	2104054	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24245	gene	2104138	2104401	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24260	gene	2104434	2105234	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24270	gene	2105253	2107910	+	pepN
Paeruginosa	NC_008463	Chromosome	PA14_24290	gene	2108357	2110321	+	gbt
Paeruginosa	NC_008463	Chromosome	PA14_24300	gene	2110380	2111747	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24310	gene	2111927	2113024	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24330	gene	2113036	2115417	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24340	gene	2115489	2116784	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24350	gene	2116781	2117452	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24360	gene	2117776	2120700	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24370	gene	2120707	2121786	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24380	gene	2121840	2123471	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24390	gene	2123468	2125228	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24400	gene	2125225	2126247	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24410	gene	2126240	2126734	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24420	gene	2126731	2127669	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24430	gene	2127680	2128660	-	moxR
Paeruginosa	NC_008463	Chromosome	PA14_24440	gene	2129153	2129770	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24445	gene	2130044	2134906	+	gdhB
Paeruginosa	NC_008463	Chromosome	PA14_24480	gene	2135468	2138314	+	pelA
Paeruginosa	NC_008463	Chromosome	PA14_24490	gene	2138292	2141873	+	pelB
Paeruginosa	NC_008463	Chromosome	PA14_24500	gene	2141913	2142431	+	pelC
Paeruginosa	NC_008463	Chromosome	PA14_24510	gene	2142437	2143804	+	pelD
Paeruginosa	NC_008463	Chromosome	PA14_24530	gene	2143782	2144771	+	pelE
Paeruginosa	NC_008463	Chromosome	PA14_24550	gene	2144768	2146291	+	pelF
Paeruginosa	NC_008463	Chromosome	PA14_24560	gene	2146293	2147663	+	pelG
Paeruginosa	NC_008463	Chromosome	PA14_24570	gene	2147704	2147934	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24580	gene	2148060	2148536	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24590	gene	2148574	2149050	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24600	gene	2149167	2151071	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24610	gene	2151239	2152240	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24630	gene	2153286	2153567	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24620	gene	2152312	2153292	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24640	gene	2153624	2154652	+	pyrD
Paeruginosa	NC_008463	Chromosome	PA14_24650	gene	2154740	2154952	-	rmf
Paeruginosa	NC_008463	Chromosome	PA14_24665	gene	2155414	2156517	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24675	gene	2156561	2157592	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24690	gene	2157662	2159092	-	dacB
Paeruginosa	NC_008463	Chromosome	PA14_24700	gene	2159403	2159747	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24710	gene	2160174	2160797	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24720	gene	2160811	2163036	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24730	gene	2163047	2164378	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24740	gene	2164495	2164818	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24760	gene	2164832	2165212	-	yqjE
Paeruginosa	NC_008463	Chromosome	PA14_24770	gene	2165216	2165545	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24780	gene	2165841	2167223	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24790	gene	2167408	2168673	-	opdQ
Paeruginosa	NC_008463	Chromosome	PA14_24810	gene	2168842	2169708	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24820	gene	2169708	2170640	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24830	gene	2170657	2171253	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24840	gene	2171419	2171976	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24850	gene	2171983	2172261	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24860	gene	2172628	2174031	+	snr1
Paeruginosa	NC_008463	Chromosome	PA14_24870	gene	2174092	2174165	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24880	gene	2174319	2174540	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24890	gene	2174672	2175268	-	mobA
Paeruginosa	NC_008463	Chromosome	PA14_24900	gene	2175335	2175874	+	moaB2
Paeruginosa	NC_008463	Chromosome	PA14_24910	gene	2175871	2177088	+	moeA2
Paeruginosa	NC_008463	Chromosome	PA14_24920	gene	2177117	2178148	-	.
Paeruginosa	NC_008463	Chromosome	PA14_24940	gene	2178325	2179920	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24950	gene	2180121	2181506	+	glpD2
Paeruginosa	NC_008463	Chromosome	PA14_24960	gene	2181527	2183086	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24970	gene	2183161	2184069	+	yegS
Paeruginosa	NC_008463	Chromosome	PA14_24980	gene	2184172	2184978	+	.
Paeruginosa	NC_008463	Chromosome	PA14_24990	gene	2185022	2185408	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25000	gene	2185465	2187393	-	slt
Paeruginosa	NC_008463	Chromosome	PA14_25020	gene	2187619	2189541	+	uup
Paeruginosa	NC_008463	Chromosome	PA14_25030	gene	2189692	2190378	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25040	gene	2190408	2190845	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25050	gene	2191053	2191487	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25060	gene	2191504	2192322	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25080	gene	2192750	2194897	+	fadB
Paeruginosa	NC_008463	Chromosome	PA14_25090	gene	2194928	2196103	+	fadA
Paeruginosa	NC_008463	Chromosome	PA14_25100	gene	2196186	2196560	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25110	gene	2196651	2199257	+	topA
Paeruginosa	NC_008463	Chromosome	PA14_25130	gene	2199364	2199882	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25140	gene	2200088	2200321	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25150	gene	2200343	2200828	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25160	gene	2200840	2201454	-	lexA
Paeruginosa	NC_008463	Chromosome	PA14_25180	gene	2201686	2202387	+	psrA
Paeruginosa	NC_008463	Chromosome	PA14_25195	gene	2202589	2203587	+	nagZ
Paeruginosa	NC_008463	Chromosome	PA14_25210	gene	2203599	2204336	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25220	gene	2204383	2205012	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25230	gene	2205023	2208469	-	mfd
Paeruginosa	NC_008463	Chromosome	PA3001-PA3002	gene	2208470	2208689	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25250	gene	2208690	2210075	+	gapA
Paeruginosa	NC_008463	Chromosome	PA14_25270	gene	2210177	2211586	+	aroP1
Paeruginosa	NC_008463	Chromosome	PA14_25280	gene	2211845	2213182	+	nqrA
Paeruginosa	NC_008463	Chromosome	PA14_25305	gene	2213186	2214397	+	nqrB
Paeruginosa	NC_008463	Chromosome	PA14_25320	gene	2214390	2215175	+	nqrC
Paeruginosa	NC_008463	Chromosome	PA14_25330	gene	2215172	2215846	+	nqrD
Paeruginosa	NC_008463	Chromosome	PA14_25340	gene	2215846	2216454	+	nqrE
Paeruginosa	NC_008463	Chromosome	PA14_25350	gene	2216466	2217689	+	nqrF
Paeruginosa	NC_008463	Chromosome	PA14_25360	gene	2217682	2218710	+	apbE
Paeruginosa	NC_008463	Chromosome	PA14_25370	gene	2218707	2218934	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25390	gene	2219113	2220507	+	sth
Paeruginosa	NC_008463	Chromosome	PA14_25400	gene	2220550	2221272	-	ugpQ
Paeruginosa	NC_008463	Chromosome	PA14_25410	gene	2221269	2221577	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25430	gene	2222289	2223539	+	lolC
Paeruginosa	NC_008463	Chromosome	PA14_25420	gene	2221587	2222351	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25440	gene	2223532	2224215	+	lolD
Paeruginosa	NC_008463	Chromosome	PA14_25450	gene	2224228	2225529	+	lolE
Paeruginosa	NC_008463	Chromosome	PA14_25470	gene	2225617	2226150	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25480	gene	2226281	2228506	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25490	gene	2228579	2229214	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25500	gene	2229211	2229651	+	exbD
Paeruginosa	NC_008463	Chromosome	PA14_25510	gene	2229651	2230649	+	lpxK
Paeruginosa	NC_008463	Chromosome	PA14_25520	gene	2230687	2230872	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25530	gene	2230872	2231636	+	kdsB
Paeruginosa	NC_008463	Chromosome	PA14_25540	gene	2231636	2232100	+	ptpA
Paeruginosa	NC_008463	Chromosome	PA14_25550	gene	2232097	2233116	+	murB
Paeruginosa	NC_008463	Chromosome	PA14_25560	gene	2233274	2236447	-	rne
Paeruginosa	NC_008463	Chromosome	PA14_25580	gene	2237024	2237980	+	rluC
Paeruginosa	NC_008463	Chromosome	PA14_25590	gene	2237973	2238665	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25600	gene	2238658	2239638	+	sppA
Paeruginosa	NC_008463	Chromosome	PA14_25610	gene	2239721	2240299	-	maf-1
Paeruginosa	NC_008463	Chromosome	PA14_25620	gene	2240409	2240945	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25630	gene	2240959	2241141	+	rpmF
Paeruginosa	NC_008463	Chromosome	PA14_25640	gene	2241175	2242155	+	plsX
Paeruginosa	NC_008463	Chromosome	PA14_25650	gene	2242261	2243199	+	fabD
Paeruginosa	NC_008463	Chromosome	PA14_25660	gene	2243222	2243965	+	fabG
Paeruginosa	NC_008463	Chromosome	PA14_25670	gene	2244161	2244397	+	acpP
Paeruginosa	NC_008463	Chromosome	PA14_25690	gene	2244526	2245770	+	fabF1
Paeruginosa	NC_008463	Chromosome	PA14_25710	gene	2245770	2246585	+	pabC
Paeruginosa	NC_008463	Chromosome	PA14_25730	gene	2246591	2247640	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25740	gene	2247669	2248301	+	tmk
Paeruginosa	NC_008463	Chromosome	PA14_25760	gene	2248294	2249280	+	holB
Paeruginosa	NC_008463	Chromosome	PA14_25770	gene	2249314	2249670	+	pilZ
Paeruginosa	NC_008463	Chromosome	PA14_25780	gene	2249685	2250461	+	ycfH
Paeruginosa	NC_008463	Chromosome	PA2958.1	gene	2250475	2250596	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25790	gene	2250687	2251820	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25800	gene	2251906	2252544	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25810	gene	2252711	2253607	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25820	gene	2253672	2254304	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25830	gene	2254297	2254866	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25840	gene	2254915	2256570	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25860	gene	2256891	2257640	+	etfB
Paeruginosa	NC_008463	Chromosome	PA14_25880	gene	2257640	2258569	+	etfA
Paeruginosa	NC_008463	Chromosome	PA14_25900	gene	2258754	2259950	+	.
Paeruginosa	NC_008463	Chromosome	PA14_25910	gene	2260023	2260970	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25920	gene	2261099	2261851	-	cobM
Paeruginosa	NC_008463	Chromosome	PA14_25930	gene	2261848	2262276	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25940	gene	2262349	2263443	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25960	gene	2263799	2264926	+	cobW
Paeruginosa	NC_008463	Chromosome	PA14_25970	gene	2265002	2268748	+	cobN
Paeruginosa	NC_008463	Chromosome	PA14_25980	gene	2268777	2269871	-	aroF
Paeruginosa	NC_008463	Chromosome	PA2942.1	gene	2270093	2270340	-	.
Paeruginosa	NC_008463	Chromosome	PA14_25990	gene	2270442	2271455	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26000	gene	2271476	2272120	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26010	gene	2272242	2273381	+	phaA
Paeruginosa	NC_008463	Chromosome	PA14_26020	gene	2273468	2275078	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26050	gene	2275579	2277036	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26060	gene	2277092	2277400	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26070	gene	2277496	2278077	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26080	gene	2278467	2278667	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26090	gene	2278687	2279646	-	cif
Paeruginosa	NC_008463	Chromosome	PA14_26110	gene	2279668	2280846	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26130	gene	2280912	2282021	-	morB
Paeruginosa	NC_008463	Chromosome	PA14_26140	gene	2282147	2282737	+	cifR
Paeruginosa	NC_008463	Chromosome	PA14_26150	gene	2282748	2283674	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26160	gene	2283740	2284354	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26165	gene	2284423	2285985	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26190	gene	2286036	2287367	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26200	gene	2287497	2287679	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26210	gene	2287689	2288456	-	hisP
Paeruginosa	NC_008463	Chromosome	PA14_26220	gene	2288477	2289190	-	hisM
Paeruginosa	NC_008463	Chromosome	PA14_26230	gene	2289187	2289876	-	hisQ
Paeruginosa	NC_008463	Chromosome	PA14_26240	gene	2289932	2290717	-	hisJ
Paeruginosa	NC_008463	Chromosome	PA14_26260	gene	2290777	2291946	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26270	gene	2292047	2293036	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26280	gene	2293121	2294758	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26300	gene	2294770	2295027	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26310	gene	2295081	2295854	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26330	gene	2296065	2296901	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26340	gene	2296952	2297545	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26350	gene	2297665	2298531	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26360	gene	2298532	2299563	-	btuC
Paeruginosa	NC_008463	Chromosome	PA14_26390	gene	2299560	2300531	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26400	gene	2300528	2301301	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26420	gene	2301354	2303510	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26450	gene	2304147	2304716	+	yebN
Paeruginosa	NC_008463	Chromosome	PA14_26460	gene	2304770	2305498	-	cobK
Paeruginosa	NC_008463	Chromosome	PA14_26470	gene	2305495	2306595	-	cbiD
Paeruginosa	NC_008463	Chromosome	PA14_26480	gene	2306588	2307835	-	cobL
Paeruginosa	NC_008463	Chromosome	PA14_26485	gene	2308172	2309632	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26500	gene	2309629	2310255	+	cobH
Paeruginosa	NC_008463	Chromosome	PA14_26510	gene	2310252	2311004	+	cobI
Paeruginosa	NC_008463	Chromosome	PA14_26530	gene	2310997	2312676	+	cobJ
Paeruginosa	NC_008463	Chromosome	PA14_26540	gene	2312746	2313594	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26550	gene	2313591	2313950	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26560	gene	2313950	2314759	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26570	gene	2314953	2315591	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26580	gene	2315677	2316045	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26590	gene	2316267	2317706	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26600	gene	2318037	2318621	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26610	gene	2318660	2319382	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26620	gene	2319728	2320150	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26640	gene	2320164	2321990	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26650	gene	2322153	2322977	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26670	gene	2323029	2325014	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26690	gene	2325060	2325854	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26700	gene	2325875	2327035	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26720	gene	2327152	2328768	-	mccB
Paeruginosa	NC_008463	Chromosome	PA14_26730	gene	2328770	2329648	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26750	gene	2329721	2331523	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26760	gene	2331804	2332400	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26770	gene	2332401	2333165	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26780	gene	2333398	2333565	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26810	gene	2333988	2335103	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26830	gene	2335105	2336016	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26850	gene	2336025	2336540	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26860	gene	2336587	2337477	+	hpkR
Paeruginosa	NC_008463	Chromosome	PA14_26870	gene	2337500	2338141	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26880	gene	2338187	2339080	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26890	gene	2339177	2339875	+	pyrF
Paeruginosa	NC_008463	Chromosome	PA14_26910	gene	2340124	2341041	+	moxR
Paeruginosa	NC_008463	Chromosome	PA14_26920	gene	2341041	2341997	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26930	gene	2341994	2344000	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26940	gene	2343997	2344767	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26960	gene	2344848	2345645	+	.
Paeruginosa	NC_008463	Chromosome	PA14_26970	gene	2345654	2347231	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26980	gene	2347241	2347729	-	.
Paeruginosa	NC_008463	Chromosome	PA14_26990	gene	2347816	2348175	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27000	gene	2348301	2349773	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27020	gene	2349912	2350715	-	mttC
Paeruginosa	NC_008463	Chromosome	PA14_27050	gene	2350962	2352392	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27070	gene	2352491	2352925	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27090	gene	2353093	2353959	-	lipH
Paeruginosa	NC_008463	Chromosome	PA14_27100	gene	2354166	2355101	-	lipA
Paeruginosa	NC_008463	Chromosome	PA14_27110	gene	2355297	2355845	-	ligT
Paeruginosa	NC_008463	Chromosome	PA14_27120	gene	2355899	2356339	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27130	gene	2356352	2356858	-	greB
Paeruginosa	NC_008463	Chromosome	PA14_27140	gene	2356910	2359402	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27150	gene	2359411	2360094	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27160	gene	2360105	2360710	+	tesA
Paeruginosa	NC_008463	Chromosome	PA14_27170	gene	2360766	2361044	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27180	gene	2361122	2362093	+	erfK
Paeruginosa	NC_008463	Chromosome	PA2852-PA2853	gene	2362505	2362649	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27190	gene	2362888	2362974	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27200	gene	2363130	2364260	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27210	gene	2364303	2364869	+	efp
Paeruginosa	NC_008463	Chromosome	PA14_27220	gene	2364957	2365385	-	ohr
Paeruginosa	NC_008463	Chromosome	PA14_27230	gene	2365530	2365985	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27250	gene	2366071	2367090	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27270	gene	2367128	2367877	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27280	gene	2367879	2368733	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27290	gene	2368830	2369063	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27310	gene	2369146	2370354	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27330	gene	2370395	2371741	-	dhs
Paeruginosa	NC_008463	Chromosome	PA14_27350	gene	2371917	2372666	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27360	gene	2372693	2373484	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27370	gene	2373795	2375498	+	deaD
Paeruginosa	NC_008463	Chromosome	PA14_27390	gene	2375865	2376635	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27400	gene	2376726	2377697	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27410	gene	2377734	2379173	-	trpC
Paeruginosa	NC_008463	Chromosome	PA14_27420	gene	2379170	2380234	-	trpB
Paeruginosa	NC_008463	Chromosome	PA14_27430	gene	2380246	2381838	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27440	gene	2381976	2382941	-	trpR
Paeruginosa	NC_008463	Chromosome	PA14_27450	gene	2383065	2383511	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27460	gene	2383567	2384223	+	tpm
Paeruginosa	NC_008463	Chromosome	PA14_27470	gene	2384255	2385382	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27480	gene	2385522	2386397	-	htpX
Paeruginosa	NC_008463	Chromosome	PA14_27490	gene	2386531	2386983	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27500	gene	2387034	2388245	-	yfbQ
Paeruginosa	NC_008463	Chromosome	PA14_27510	gene	2388430	2388828	+	msrB
Paeruginosa	NC_008463	Chromosome	PA14_27520	gene	2388940	2389425	+	gpo
Paeruginosa	NC_008463	Chromosome	PA14_27530	gene	2389422	2389913	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27550	gene	2389932	2392292	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27560	gene	2392375	2393265	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27570	gene	2393262	2393744	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27580	gene	2393754	2394416	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27590	gene	2394478	2395251	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27600	gene	2395469	2395541	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27610	gene	2395547	2395619	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27620	gene	2395707	2395779	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27630	gene	2395992	2396312	-	rebB1
Paeruginosa	NC_008463	Chromosome	PA14_27640	gene	2396375	2396695	-	rebB2
Paeruginosa	NC_008463	Chromosome	PA14_27650	gene	2396846	2397391	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27660	gene	2397445	2397684	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27675	gene	2397913	2400054	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27680	gene	2400105	2400737	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27690	gene	2401079	2401672	-	fecI
Paeruginosa	NC_008463	Chromosome	PA14_27700	gene	2401738	2402463	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27710	gene	2402727	2403137	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27720	gene	2403196	2403576	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27730	gene	2403705	2406152	-	fadE
Paeruginosa	NC_008463	Chromosome	PA14_27740	gene	2406305	2406976	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27755	gene	2407091	2407711	+	yliJ
Paeruginosa	NC_008463	Chromosome	PA14_27770	gene	2407787	2408719	+	yadG
Paeruginosa	NC_008463	Chromosome	PA14_27780	gene	2408716	2409495	+	yadH
Paeruginosa	NC_008463	Chromosome	PA14_27800	gene	2409545	2410876	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27810	gene	2410873	2411553	-	copR
Paeruginosa	NC_008463	Chromosome	PA14_27830	gene	2411679	2411870	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27840	gene	2412042	2412659	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27850	gene	2412777	2413607	+	queF
Paeruginosa	NC_008463	Chromosome	PA14_27870	gene	2413674	2413937	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27880	gene	2414011	2414592	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27890	gene	2414589	2415332	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27900	gene	2415466	2416185	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27910	gene	2416187	2416591	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27920	gene	2416694	2417398	+	vacJ
Paeruginosa	NC_008463	Chromosome	PA14_27930	gene	2417456	2417755	-	.
Paeruginosa	NC_008463	Chromosome	PA14_27940	gene	2418001	2419185	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27950	gene	2419182	2419664	+	.
Paeruginosa	NC_008463	Chromosome	PA14_27960	gene	2419750	2420673	-	tal
